72	0.1752	0.4066	0.4182	12.871004566210045	13.2472	13.2905	13.19939862
73	0.1809	0.4052	0.4139	12.875069098949696	13.2842	13.3007	13.21701757
74	0.1801	0.4099	0.41	12.959466962798444	13.3557	13.3416	13.27855743
75	0.1744	0.4129	0.4127	13.001720183486238	13.3931	13.4167	13.334583080000002
76	0.1753	0.4155	0.4092	13.001711351968055	13.4543	13.446	13.371564849999999
77	0.1756	0.4079	0.4165	13.06378132118451	13.4651	13.5072	13.41216309
78	0.1817	0.3999	0.4184	13.11117226197028	13.5109	13.5572	13.45764139
79	0.1769	0.408	0.4151	13.206896551724139	13.5665	13.5873	13.511520229999999
80	0.1787	0.4011	0.4202	13.222719641857863	13.571	13.6283	13.53283976
81	0.1785	0.4105	0.411	13.257703081232494	13.6468	13.6538	13.5802232
82	0.1821	0.4167	0.4012	13.251510159253158	13.6953	13.6728	13.60545887
83	0.1773	0.4043	0.4184	13.341793570219966	13.7141	13.7389	13.658466390000001
84	0.1754	0.4171	0.4075	13.338084378563284	13.7706	13.7701	13.69453301
85	0.1733	0.4069	0.4198	13.369878822850549	13.8052	13.8268	13.73882652
86	0.1807	0.4065	0.4128	13.475373547315993	13.8165	13.829	13.760018449999999
87	0.1755	0.4119	0.4126	13.446153846153846	13.8764	13.8895	13.80629686
88	0.1792	0.4131	0.4077	13.478794642857142	13.9027	13.897	13.82441227
89	0.1756	0.414	0.4104	13.508542141230068	13.9583	13.9591	13.879650839999998
90	0.1775	0.4161	0.4064	13.623098591549295	13.9793	13.9558	13.90652385
91	0.1793	0.4158	0.4049	13.617958728388176	14.0339	14.0146	13.95150716
92	0.1731	0.4073	0.4196	13.652224147891392	14.075	14.0923	14.009076579999999
93	0.1725	0.4015	0.426	13.66608695652174	14.0476	14.1026	14.005219
94	0.1714	0.4146	0.414	13.743290548424737	14.12	14.122	14.05626
95	0.1762	0.4117	0.4121	13.666288308740068	14.1416	14.1468	14.059993000000002
96	0.1729	0.4219	0.4052	13.768074031231926	14.2251	14.1647	14.12160613
97	0.1673	0.4236	0.4091	13.818290496114765	14.237	14.2178	14.159095180000001
98	0.1751	0.4078	0.4171	13.885208452312964	14.2313	14.2616	14.1833375
99	0.1734	0.4108	0.4158	13.837370242214533	14.2644	14.2783	14.19613266
100	0.1753	0.4147	0.41	13.871648602395894	14.2931	14.2945	14.21979357
