5	0.371	0.2212	0.4078	3.946630727762803	4.547694753577106	3.347535771065183	3.835275166931637
6	0.3334	0.3359	0.3307	4.454109178164367	5.226972697269727	3.90984098409841	4.533724542454245
7	0.299	0.2968	0.4042	4.936120401337793	5.820684736091298	4.383166904422254	4.975155292439372
8	0.2828	0.3535	0.3637	5.38048090523338	6.339793641940881	4.827105409927496	5.518335290016731
9	0.2668	0.3297	0.4035	5.755622188905547	6.833060556464812	5.204719039825423	5.888564198036006
10	0.2567	0.3793	0.364	6.111414102064667	7.263285349118795	5.561953450827391	6.34831518902193
11	0.2345	0.3568	0.4087	6.440511727078891	7.640627041149576	5.8651861528412805	6.6335773089484
12	0.2319	0.3882	0.3799	6.740405347132385	7.991928134357505	6.17107147506835	7.00995655513605
13	0.2244	0.3779	0.3977	7.0579322638146165	8.32723053120165	6.450876740587932	7.296174097472925
14	0.22	0.3934	0.3866	7.265	8.651666666666667	6.715769230769231	7.598182051282052
15	0.2088	0.3861	0.4051	7.542624521072797	8.873104145601618	6.9526036400404445	7.817305245197169
16	0.211	0.3992	0.3898	7.764454976303318	9.123320659062104	7.152217997465145	8.068264182509505
17	0.2117	0.378	0.4103	7.951818611242324	9.392363313459343	7.382341748065457	8.262688151718889
18	0.2117	0.3965	0.3918	8.178082191780822	9.598376252695674	7.566281872383611	8.501525421793733
19	0.2104	0.3908	0.3988	8.370247148288973	9.818135764944275	7.761398176291793	8.69327304964539
20	0.2045	0.403	0.3925	8.564303178484108	10.018730358265241	7.95411690760528	8.910939220615965
21	0.2036	0.3944	0.402	8.712671905697446	10.194123556002008	8.089025615268708	9.046250627825213
22	0.204	0.3926	0.4034	8.87156862745098	10.364949748743719	8.27324120603015	9.216504773869346
23	0.2051	0.3855	0.4094	9.08776206728425	10.557051201408981	8.421814064662222	9.381533916215876
24	0.1939	0.4036	0.4025	9.210417741103662	10.747053715419923	8.59136583550428	9.581435628333955
25	0.1922	0.3971	0.4107	9.300208116545265	10.859990096558555	8.723693983659322	9.682823186432286
26	0.1962	0.399	0.4048	9.488277268093782	10.98668823090321	8.849838268225927	9.827703135108237
27	0.1932	0.3986	0.4082	9.604037267080745	11.173525037183937	8.986365889935549	9.977501636093209
28	0.1904	0.4077	0.4019	9.733193277310924	11.273591897233201	9.098567193675889	10.106157571640317
29	0.1914	0.4019	0.4067	9.855799373040753	11.436309671036359	9.21852584714321	10.231827318822656
30	0.1954	0.405	0.3996	9.95854657113613	11.515287099179716	9.332587621178225	10.338893288590604
31	0.1954	0.3995	0.4051	10.064483111566018	11.635843897588863	9.436987322893364	10.438043201590853
32	0.1876	0.4103	0.4021	10.235607675906184	11.779788281634662	9.549606105366815	10.593343746922699
33	0.1903	0.3942	0.4155	10.27955859169732	11.844757317525008	9.663085093244412	10.64041519081141
34	0.1879	0.3994	0.4127	10.37040979244279	11.98596231991134	9.73648565447605	10.754040980174855
35	0.1846	0.4005	0.4149	10.484290357529794	12.083149374540103	9.852097130242825	10.86233642384106
36	0.1891	0.4124	0.3985	10.576414595452142	12.185966210383524	9.953015168331483	10.991769009742262
37	0.1877	0.3936	0.4187	10.706979222163026	12.295826665025237	10.039148097993353	11.05272868398375
38	0.1827	0.4036	0.4137	10.749315818281335	12.372935274684938	10.128104735103388	11.147613605775113
39	0.1856	0.4087	0.4057	10.866918103448276	12.483914538310412	10.212794695481335	11.262406679764243
40	0.1877	0.4109	0.4014	10.91475759190197	12.542533546719193	10.29385694940293	11.334381213837252
41	0.1817	0.4104	0.4079	11.01155751238305	12.625809605279237	10.40657460589026	11.427274043749236
42	0.1804	0.4071	0.4125	11.107538802660754	12.77842850170815	10.479502196193264	11.528692898975109
43	0.182	0.4097	0.4083	11.18956043956044	12.84046454767726	10.568092909535451	11.612190660146698
44	0.1833	0.4124	0.4043	11.26786688488816	12.876576466266682	10.592261540345293	11.658151475449982
45	0.1777	0.4135	0.4088	11.32076533483399	12.941627143378328	10.687705217074061	11.732196716526815
46	0.184	0.4083	0.4077	11.38695652173913	13.057598039215685	10.75796568627451	11.812639889705881
47	0.1795	0.41	0.4105	11.466295264623955	13.094454600853139	10.812187690432664	11.865329433272393
48	0.1791	0.4043	0.4166	11.49748743718593	13.174077232306006	10.901449628456572	11.927023340236325
49	0.1813	0.4054	0.4133	11.600661886376171	13.248320508122633	10.96628801758886	12.006435971662391
50	0.1839	0.414	0.4021	11.65415986949429	13.302536453865947	11.040681289057714	12.08990803823061
