5	0.3716	0.2294	0.399	3.955059203444564	4.5596753660089115	3.3548695098663273	3.8542824633991093
6	0.3242	0.3408	0.335	4.458667489204195	5.222403077833679	3.903669724770642	4.533024326723883
7	0.2878	0.3105	0.4017	4.9544822793606675	5.819151923616961	4.399466442010671	5.000012342038753
8	0.2739	0.3596	0.3665	5.373128879152976	6.335215535050269	4.7909378873433415	5.505722242115411
9	0.2574	0.3329	0.4097	5.757575757575758	6.821438190142742	5.204686237543765	5.8852167250202
10	0.248	0.3827	0.3693	6.126209677419355	7.268351063829787	5.562367021276596	6.355080093085107
11	0.2393	0.3567	0.404	6.444212285833681	7.655974760089391	5.879058761666886	6.648125936637308
12	0.2339	0.3813	0.3848	6.727233860624199	7.99856415611539	6.187573423835008	7.0043307662185095
13	0.2231	0.3731	0.4038	7.038099506947558	8.33955464023684	6.463766250482688	7.291756648217273
14	0.2133	0.3968	0.3899	7.271448663853727	8.619550019066988	6.717045887886107	7.590213639252573
15	0.2092	0.381	0.4098	7.5521032504780115	8.909079413252403	6.94790085988872	7.821509028831564
16	0.2128	0.3955	0.3917	7.7556390977443606	9.142149390243903	7.164507113821138	8.072457520325203
17	0.2093	0.3831	0.4076	7.968466316292403	9.400910585557101	7.381813582901227	8.278116061717466
18	0.2052	0.394	0.4008	8.18615984405458	9.592853548062406	7.571087065928536	8.493875993960746
19	0.2071	0.3869	0.406	8.384355383872526	9.851053096229032	7.791650901753059	8.711182709042754
20	0.1966	0.3961	0.4073	8.579348931841302	10.04468508837441	7.946850883744087	8.90215212845407
21	0.204	0.3961	0.3999	8.786764705882353	10.208919597989949	8.110552763819095	9.079663103015076
22	0.1999	0.4011	0.399	8.942971485742872	10.382577177852768	8.282339707536558	9.25680524934383
23	0.1983	0.3948	0.4069	9.031265758951085	10.527379318947236	8.439690657353125	9.381219483597356
24	0.1931	0.3926	0.4143	9.166235111341274	10.70975337712232	8.589788077828727	9.533398376502666
25	0.199	0.3907	0.4103	9.37035175879397	10.875780274656679	8.713233458177278	9.688907041198501
26	0.1988	0.4019	0.3993	9.457243460764587	11.056040938592112	8.872066899650525	9.866139166250623
27	0.1885	0.3974	0.4141	9.613793103448275	11.156746765249538	8.97769562538509	9.963554922982132
